height,weight,label 
150,56,normal
156,74,fat
185,51,thin
188,66,normal
162,56,normal
197,69,thin
183,71,normal
199,80,normal
177,65,normal
156,42,thin
173,40,thin
161,69,fat
188,67,normal
170,70,normal
179,45,thin
179,45,thin
197,44,thin
164,52,normal
188,54,thin
180,57,thin
172,74,fat
162,73,fat
194,47,thin
176,56,thin
185,74,normal
199,51,thin
155,42,thin
196,48,thin
162,52,normal
180,43,thin
157,61,normal
176,40,thin
191,53,thin
165,64,normal
182,70,normal
176,47,thin
170,61,normal
168,58,normal
158,63,fat
197,64,thin
152,62,fat
167,55,normal
185,69,normal
199,54,thin
171,48,thin
164,52,normal
164,58,normal
156,70,fat
169,54,normal
181,65,normal
163,63,normal
156,66,fat
194,68,thin
197,57,thin
165,58,normal
178,40,thin
152,56,normal
196,62,thin
185,62,thin
200,48,thin
151,72,fat
150,50,normal
173,73,normal
153,51,normal
187,77,normal
177,47,thin
176,76,normal
172,65,normal
150,50,normal
156,52,normal
165,42,thin
172,51,thin
181,53,thin
153,49,normal
164,43,thin
177,62,normal
195,40,thin
177,57,thin
179,44,thin
176,45,thin
178,44,thin
199,77,normal
153,43,thin
154,54,normal
180,61,normal
152,56,normal
196,78,normal
198,58,thin
179,57,thin
191,74,normal
161,57,normal
157,73,fat
197,76,normal
194,69,thin
170,52,thin
184,40,thin
188,73,normal
168,53,normal
193,47,thin
173,43,thin
186,49,thin
181,41,thin
173,43,thin
183,51,thin
172,68,normal
192,69,normal
150,51,normal
153,45,normal
194,72,normal
158,71,fat
168,76,fat
187,57,thin
157,49,normal
158,67,fat
159,65,fat
189,55,thin
195,67,thin
176,43,thin
157,74,fat
163,47,thin
192,66,thin
175,72,normal
176,60,normal
158,80,fat
182,56,thin
191,41,thin
167,50,thin
179,50,thin
153,54,normal
186,51,thin
195,73,normal
163,75,fat
155,59,normal
195,79,normal
200,67,thin
173,56,normal
158,71,fat
190,68,normal
178,71,normal
150,48,normal
182,55,thin
163,72,fat
192,47,thin
152,80,fat
184,53,thin
180,60,normal
183,45,thin
183,74,normal
179,52,thin
168,57,normal
184,47,thin
186,54,thin
189,73,normal
162,51,normal
170,80,fat
157,62,fat
162,58,normal
200,79,normal
163,41,thin
181,40,thin
171,48,thin
156,77,fat
152,43,normal
165,71,fat
171,49,thin
157,80,fat
179,41,thin
152,47,normal
161,57,normal
155,79,fat
166,52,normal
164,56,normal
178,45,thin
174,80,fat
159,66,fat
155,77,fat
150,67,fat
184,40,thin
198,70,thin
166,70,fat
185,80,normal
155,65,fat
188,73,normal
193,55,thin
198,80,normal
165,75,fat
164,43,thin
181,74,normal
171,63,normal
173,51,thin
164,46,thin
185,64,normal
200,69,thin
174,69,normal
197,55,thin
160,59,normal
182,51,thin
195,44,thin
184,67,normal
177,45,thin
190,66,thin
158,63,fat
195,64,thin
184,61,thin
186,42,thin
198,77,normal
195,43,thin
200,68,thin
172,60,normal
187,42,thin
154,50,normal
198,48,thin
165,75,fat
179,50,thin
174,47,thin
155,43,thin
198,45,thin
153,75,fat
200,75,normal
163,63,normal
161,63,normal
184,41,thin
194,73,normal
155,80,fat
193,54,thin
162,69,fat
152,80,fat
173,51,thin
154,63,fat
197,57,thin
151,53,normal
171,56,normal
175,68,normal
193,55,thin
158,73,fat
182,49,thin
197,63,thin
174,68,normal
176,75,normal
181,71,normal
194,78,normal
161,70,fat
192,76,normal
159,50,normal
194,63,thin
196,77,normal
191,76,normal
191,69,normal
153,72,fat
192,77,normal
168,63,normal
190,60,thin
192,61,thin
164,59,normal
151,60,fat
182,67,normal
159,77,fat
196,53,thin
151,47,normal
152,42,thin
156,63,fat
193,77,normal
169,79,fat
160,70,fat
185,54,thin
158,62,normal
191,60,thin
176,58,normal
186,50,thin
152,45,normal
195,71,normal
183,72,normal
197,47,thin
159,66,fat
158,57,normal
156,52,normal
153,58,normal
181,78,normal
161,62,normal
178,78,normal
159,71,fat
182,50,thin
193,72,normal
166,66,normal
186,48,thin
199,67,thin
173,75,fat
198,70,thin
167,62,normal
159,50,normal
198,57,thin
179,75,normal
177,54,thin
196,67,thin
158,69,fat
166,48,thin
168,51,thin
198,45,thin
195,66,thin
172,45,thin
151,67,fat
152,68,fat
186,49,thin
153,59,fat
171,70,normal
198,69,thin
168,56,normal
153,71,fat
161,44,thin
157,62,fat
182,51,thin
171,42,thin
186,42,thin
163,40,thin
178,61,normal
171,77,fat
170,53,thin
187,75,normal
177,68,normal
185,44,thin
183,44,thin
174,53,thin
154,41,thin
187,75,normal
168,73,fat
170,74,fat
157,71,fat
196,72,normal
196,71,thin
171,50,thin
155,59,normal
150,52,normal
163,60,normal
183,56,thin
168,69,normal
174,49,thin
192,71,normal
153,73,fat
150,56,normal
166,46,thin
186,76,normal
171,65,normal
152,74,fat
183,48,thin
171,64,normal
165,64,normal
184,48,thin
163,43,thin
156,52,normal
173,41,thin
198,72,thin
185,58,thin
184,62,thin
156,48,normal
168,54,normal
157,66,fat
167,62,normal
156,48,normal
192,72,normal
187,80,normal
151,78,fat
158,61,normal
167,77,fat
190,66,thin
165,46,thin
168,75,fat
159,70,fat
159,65,fat
172,67,normal
176,67,normal
194,75,normal
186,59,thin
185,46,thin
197,63,thin
176,66,normal
157,54,normal
194,53,thin
157,49,normal
188,43,thin
156,69,fat
195,50,thin
193,54,thin
178,80,fat
196,57,thin
152,75,fat
172,78,fat
192,78,normal
197,78,normal
167,45,thin
181,73,normal
174,54,thin
150,72,fat
161,67,fat
175,40,thin
162,50,normal
173,49,thin
157,77,fat
165,67,normal
182,54,thin
158,78,fat
196,51,thin
167,48,thin
179,75,normal
151,48,normal
199,68,thin
172,63,normal
159,50,normal
190,70,normal
173,68,normal
200,56,thin
188,65,thin
192,45,thin
193,79,normal
151,55,normal
189,61,thin
198,54,thin
155,47,normal
188,76,normal
192,75,normal
151,61,fat
198,58,thin
163,58,normal
180,52,thin
169,51,thin
173,77,fat
190,80,normal
181,46,thin
188,47,thin
154,54,normal
175,51,thin
182,78,normal
191,57,thin
185,67,normal
160,66,fat
180,42,thin
193,78,normal
172,62,normal
167,73,fat
151,65,fat
169,68,normal
190,46,thin
152,42,thin
155,74,fat
193,54,thin
153,51,normal
172,40,thin
181,54,thin
177,61,normal
188,69,normal
163,65,normal
195,72,normal
184,65,normal
194,73,normal
165,42,thin
157,73,fat
195,48,thin
198,80,normal
191,60,thin
198,80,normal
164,74,fat
158,62,normal
195,77,normal
171,53,thin
185,47,thin
172,45,thin
165,67,normal
156,71,fat
173,78,fat
166,59,normal
179,69,normal
174,56,thin
162,51,normal
186,45,thin
153,47,normal
188,74,normal
160,56,normal
160,52,normal
168,73,fat
183,50,thin
151,55,normal
162,57,normal
164,71,fat
156,62,fat
154,47,normal
187,56,thin
164,56,normal
152,40,thin
159,57,normal
165,43,thin
167,63,normal
158,63,fat
150,80,fat
192,58,thin
151,53,normal
196,51,thin
197,53,thin
174,42,thin
171,54,thin
193,58,thin
172,78,fat
197,58,thin
176,60,normal
199,47,thin
161,64,normal
167,51,thin
156,64,fat
187,68,normal
193,67,thin
169,67,normal
173,45,thin
172,80,fat
180,51,thin
185,79,normal
169,55,normal
189,66,thin
184,77,normal
193,52,thin
161,60,normal
186,41,thin
191,80,normal
179,79,normal
156,73,fat
152,80,fat
176,60,normal
162,65,normal
193,64,thin
190,52,thin
176,49,thin
172,42,thin
173,62,normal
200,75,normal
168,56,normal
199,67,thin
153,69,fat
154,42,thin
198,53,thin
183,45,thin
185,42,thin
184,49,thin
160,71,fat
198,67,thin
154,74,fat
162,66,fat
179,77,normal
197,65,thin
168,79,fat
199,67,thin
165,62,normal
153,51,normal
168,69,normal
192,79,normal
166,44,thin
173,64,normal
196,62,thin
189,51,thin
184,80,normal
185,67,normal
164,43,thin
151,77,fat
199,75,normal
182,59,thin
161,59,normal
179,64,normal
199,47,thin
154,70,fat
152,58,fat
170,62,normal
154,76,fat
192,52,thin
176,70,normal
179,46,thin
198,50,thin
164,48,thin
174,60,normal
150,62,fat
188,56,thin
151,64,fat
160,70,fat
198,55,thin
176,57,thin
165,48,thin
166,60,normal
192,47,thin
160,62,normal
191,62,thin
196,64,thin
169,80,fat
194,68,thin
192,48,thin
159,66,fat
196,50,thin
152,42,thin
188,60,thin
167,73,fat
199,46,thin
188,76,normal
153,42,thin
152,51,normal
150,70,fat
187,74,normal
186,79,normal
154,65,fat
170,56,normal
197,73,normal
193,54,thin
160,63,normal
170,60,normal
199,46,thin
157,54,normal
191,63,thin
190,45,thin
172,55,normal
177,42,thin
151,79,fat
180,47,thin
200,62,thin
166,70,fat
190,42,thin
187,79,normal
170,76,fat
181,80,normal
155,41,thin
160,52,normal
195,55,thin
197,79,normal
187,69,normal
151,77,fat
188,74,normal
177,75,normal
187,72,normal
170,78,fat
160,79,fat
158,75,fat
156,48,normal
185,63,thin
159,48,normal
180,60,normal
169,60,normal
187,59,thin
180,66,normal
172,61,normal
184,51,thin
153,44,normal
183,46,thin
150,73,fat
159,67,fat
185,62,thin
194,58,thin
160,71,fat
188,67,normal
191,67,thin
169,61,normal
190,63,thin
198,44,thin
152,73,fat
168,59,normal
168,48,thin
155,74,fat
185,80,normal
153,45,normal
161,44,thin
184,72,normal
158,60,normal
197,45,thin
170,79,fat
158,56,normal
175,51,thin
157,76,fat
193,58,thin
193,54,thin
154,66,fat
161,59,normal
196,47,thin
156,61,fat
192,56,thin
167,58,normal
182,48,thin
154,64,fat
184,55,thin
184,77,normal
170,50,thin
160,60,normal
160,58,normal
157,72,fat
162,49,normal
157,59,normal
173,77,fat
189,44,thin
163,75,fat
191,41,thin
178,77,normal
190,45,thin
194,76,normal
171,66,normal
155,53,normal
161,80,fat
198,68,thin
190,51,thin
166,68,normal
190,51,thin
151,47,normal
158,78,fat
182,65,normal
162,58,normal
194,57,thin
172,56,normal
187,70,normal
176,67,normal
183,57,thin
159,51,normal
185,75,normal
153,51,normal
177,67,normal
172,51,thin
197,65,thin
166,42,thin
182,67,normal
172,70,normal
168,53,normal
155,53,normal
163,52,normal
154,59,normal
194,48,thin
194,76,normal
192,77,normal
175,80,fat
179,59,thin
191,70,normal
166,46,thin
172,57,normal
159,49,normal
169,53,normal
189,59,thin
180,73,normal
179,75,normal
189,63,thin
173,66,normal
185,74,normal
188,70,normal
184,79,normal
167,50,thin
153,75,fat
185,70,normal
161,73,fat
199,72,thin
187,77,normal
173,44,thin
169,60,normal
174,55,thin
158,61,normal
178,75,normal
158,69,fat
179,46,thin
150,42,normal
155,40,thin
183,44,thin
178,41,thin
173,58,normal
154,60,fat
186,65,normal
153,67,fat
158,74,fat
154,69,fat
158,42,thin
181,50,thin
190,74,normal
184,78,normal
176,41,thin
168,41,thin
169,72,fat
179,57,thin
176,75,normal
152,50,normal
168,59,normal
169,58,normal
199,60,thin
181,46,thin
195,46,thin
174,76,fat
162,66,fat
168,65,normal
168,56,normal
185,44,thin
154,69,fat
151,44,normal
157,78,fat
181,77,normal
169,69,normal
187,63,thin
191,80,normal
194,48,thin
175,58,normal
195,43,thin
194,63,thin
164,44,thin
178,42,thin
175,54,thin
176,67,normal
175,45,thin
172,74,fat
163,41,thin
199,42,thin
177,70,normal
161,58,normal
176,57,thin
177,53,thin
150,41,thin
180,45,thin
185,69,normal
175,68,normal
166,51,normal
197,62,thin
184,63,normal
177,79,fat
157,42,thin
190,52,thin
158,54,normal
151,72,fat
153,77,fat
200,75,normal
157,60,normal
195,43,thin
151,72,fat
157,49,normal
183,72,normal
154,71,fat
152,55,normal
180,59,thin
200,65,thin
176,46,thin
180,64,normal
192,67,thin
193,45,thin
189,60,thin
150,45,normal
156,70,fat
175,59,normal
155,70,fat
196,54,thin
180,76,normal
169,74,fat
195,75,normal
154,77,fat
198,58,thin
187,64,thin
186,63,thin
170,70,normal
163,62,normal
176,72,normal
175,69,normal
183,49,thin
186,69,normal
196,50,thin
184,55,thin
154,71,fat
156,71,fat
158,72,fat
158,73,fat
194,60,thin
178,54,thin
196,50,thin
160,58,normal
196,76,normal
156,49,normal
168,41,thin
186,50,thin
167,55,normal
154,66,fat
188,79,normal
194,48,thin
172,49,thin
165,72,fat
193,46,thin
197,46,thin
152,78,fat
171,71,normal
158,80,fat
196,58,thin
175,54,thin
194,52,thin
172,44,thin
188,70,normal
180,74,normal
190,58,thin
184,65,normal
176,65,normal
162,50,normal
179,62,normal
175,53,thin
195,76,normal
198,42,thin
180,62,normal
196,61,thin
179,55,thin
173,44,thin
156,45,thin
165,57,normal
198,75,normal
191,70,normal
187,42,thin
176,66,normal
174,49,thin
175,56,thin
168,42,thin
156,69,fat
165,40,thin
172,48,thin
175,76,normal
166,64,normal
182,78,normal
174,60,normal
175,62,normal
165,79,fat
158,53,normal
166,54,normal
169,63,normal
188,41,thin
172,42,thin
195,49,thin
156,74,fat
174,59,normal
170,51,thin
169,48,thin
182,80,normal
150,73,fat
188,58,thin
165,74,fat
175,70,normal
190,71,normal
150,46,normal
195,44,thin
195,56,thin
176,65,normal
183,66,normal
184,42,thin
177,61,normal
177,71,normal
170,56,normal
196,40,thin
173,67,normal
184,45,thin
184,71,normal
159,68,fat
158,61,normal
159,46,thin
184,80,normal
164,63,normal
157,69,fat
197,54,thin
177,42,thin
191,61,thin
168,73,fat
176,78,fat
162,41,thin
168,40,thin
171,44,thin
152,66,fat
159,60,normal
184,59,thin
166,78,fat
154,48,normal
200,47,thin
154,58,normal
193,78,normal
183,75,normal
163,40,thin
179,68,normal
188,78,normal
175,65,normal
185,62,thin
164,47,thin
159,79,fat
178,41,thin
183,45,thin
179,57,thin
151,67,fat
172,76,fat
160,41,thin
174,49,thin
176,60,normal
199,74,normal
171,60,normal
161,80,fat
195,43,thin
150,65,fat
193,64,thin
150,75,fat
164,54,normal
167,50,thin
199,74,normal
157,54,normal
161,62,normal
161,58,normal
165,64,normal
183,56,thin
172,70,normal
165,75,fat
195,61,thin
163,42,thin
171,78,fat
155,41,thin
156,73,fat
152,66,fat
171,59,normal
192,74,normal
168,65,normal
194,78,normal
160,62,normal
190,52,thin
151,40,thin
199,51,thin
183,80,normal
199,71,thin
153,40,thin
154,49,normal
150,49,normal
182,61,thin
157,60,normal
171,47,thin
175,69,normal
173,58,normal
155,73,fat
184,76,normal
193,49,thin
165,42,thin
196,80,normal
189,62,thin
180,68,normal
188,59,thin
156,69,fat
185,67,normal
183,76,normal
177,45,thin
190,79,normal
186,52,thin
192,57,thin
163,50,normal
166,42,thin
193,66,thin
178,67,normal
164,68,fat
171,41,thin
156,49,normal
200,77,normal
195,69,thin
180,78,normal
175,43,thin
185,79,normal
199,55,thin
174,80,fat
164,51,normal
185,59,thin
199,49,thin
185,63,thin
159,77,fat
192,74,normal
165,77,fat
152,73,fat
178,65,normal
174,46,thin
166,62,normal
200,55,thin
182,62,normal
188,67,normal
165,54,normal
173,69,normal
153,78,fat
153,51,normal
175,43,thin
171,48,thin
151,40,thin
172,76,fat
163,41,thin
197,50,thin
186,52,thin
152,59,fat
157,70,fat
165,78,fat
197,73,normal
193,40,thin
172,53,thin
184,53,thin
165,49,thin
153,46,normal
151,51,normal
158,46,thin
161,56,normal
187,54,thin
181,43,thin
154,50,normal
155,70,fat
196,46,thin
159,66,fat
194,48,thin
154,58,normal
187,69,normal
190,41,thin
196,51,thin
179,40,thin
171,59,normal
173,46,thin
195,57,thin
154,45,normal
191,63,thin
173,45,thin
155,56,normal
183,72,normal
158,76,fat
176,62,normal
166,63,normal
151,80,fat
191,56,thin
179,66,normal
167,57,normal
177,46,thin
168,66,normal
187,43,thin
177,67,normal
191,40,thin
163,77,fat
154,80,fat
183,58,thin
157,49,normal
169,46,thin
167,57,normal
155,77,fat
163,66,normal
157,47,normal
170,55,normal
189,77,normal
174,79,fat
187,55,thin
188,48,thin
174,74,normal
172,80,fat
185,63,thin
181,76,normal
190,71,normal
180,53,thin
182,67,normal
157,62,fat
185,75,normal
156,44,thin
180,72,normal
162,73,fat
152,40,thin
196,71,thin
193,80,normal
200,48,thin
163,66,normal
173,70,normal
156,74,fat
172,74,fat
166,41,thin
186,60,thin
153,77,fat
154,74,fat
155,45,normal
185,49,thin
189,78,normal
179,43,thin
183,71,normal
151,63,fat
196,50,thin
173,41,thin
172,72,normal
158,52,normal
195,63,thin
159,61,normal
183,68,normal
179,77,normal
175,60,normal
154,41,thin
150,59,fat
169,79,fat
154,58,normal
154,57,normal
174,46,thin
160,47,thin
165,75,fat
168,75,fat
186,78,normal
170,50,thin
183,60,thin
193,55,thin
179,80,normal
191,66,thin
198,73,normal
175,69,normal
187,47,thin
161,80,fat
175,51,thin
200,66,thin
187,71,normal
174,48,thin
170,63,normal
163,68,fat
176,76,normal
194,61,thin
164,80,fat
194,59,thin
199,56,thin
178,46,thin
164,43,thin
150,65,fat
171,69,normal
184,64,normal
193,56,thin
158,53,normal
170,58,normal
194,50,thin
153,53,normal
180,77,normal
179,79,normal
194,49,thin
181,80,normal
184,67,normal
157,46,normal
176,71,normal
152,48,normal
194,44,thin
151,62,fat
163,59,normal
185,54,thin
173,54,thin
199,56,thin
179,53,thin
167,46,thin
157,75,fat
159,75,fat
163,41,thin
155,45,normal
186,77,normal
170,74,fat
195,62,thin
166,44,thin
161,63,normal
160,80,fat
183,47,thin
183,57,thin
188,68,normal
153,56,normal
151,77,fat
150,47,normal
198,51,thin
174,63,normal
196,68,thin
155,72,fat
180,58,thin
172,69,normal
177,42,thin
154,42,thin
168,56,normal
169,65,normal
172,71,normal
167,44,thin
172,52,thin
199,63,thin
155,72,fat
156,52,normal
196,74,normal
164,68,fat
159,43,thin
199,58,thin
189,62,thin
164,58,normal
162,44,thin
183,48,thin
155,68,fat
160,48,normal
151,69,fat
184,50,thin
190,48,thin
196,59,thin
180,56,thin
165,59,normal
154,65,fat
156,42,thin
173,46,thin
176,52,thin
196,54,thin
156,76,fat
163,51,normal
174,78,fat
182,41,thin
195,70,thin
184,76,normal
200,56,thin
186,59,thin
169,69,normal
166,77,fat
167,40,thin
185,42,thin
199,43,thin
157,41,thin
168,47,thin
181,44,thin
163,45,thin
195,49,thin
175,67,normal
170,64,normal
190,53,thin
183,46,thin
177,46,thin
174,63,normal
178,49,thin
191,47,thin
199,74,normal
187,49,thin
171,65,normal
154,73,fat
171,45,thin
154,53,normal
154,71,fat
177,76,normal
172,69,normal
187,41,thin
198,73,normal
177,47,thin
193,76,normal
200,43,thin
171,53,thin
162,44,thin
192,66,thin
161,71,fat
151,55,normal
168,41,thin
179,58,thin
157,75,fat
158,61,normal
155,77,fat
198,58,thin
162,54,normal
160,77,fat
169,46,thin
189,80,normal
175,43,thin
164,77,fat
175,49,thin
185,61,thin
162,60,normal
197,78,normal
190,42,thin
176,55,thin
187,47,thin
196,40,thin
184,66,normal
170,44,thin
178,78,normal
183,57,thin
195,45,thin
168,46,thin
151,70,fat
193,69,normal
196,58,thin
184,73,normal
154,43,thin
199,74,normal
177,53,thin
179,74,normal
170,42,thin
157,52,normal
166,54,normal
152,54,normal
163,45,thin
194,68,thin
200,58,thin
197,52,thin
189,67,normal
196,78,normal
156,59,normal
176,61,normal
154,80,fat
153,73,fat
156,63,fat
167,70,fat
172,75,fat
171,47,thin
153,66,fat
180,58,thin
164,48,thin
158,47,normal
191,71,normal
173,40,thin
185,72,normal
176,79,fat
167,43,thin
186,59,thin
174,58,normal
185,40,thin
161,64,normal
172,71,normal
175,44,thin
176,79,fat
167,62,normal
188,77,normal
181,59,thin
169,74,fat
180,44,thin
179,61,normal
150,80,fat
154,60,fat
177,78,normal
150,76,fat
192,70,normal
169,74,fat
174,67,normal
162,62,normal
154,64,fat
164,70,fat
194,63,thin
177,75,normal
159,44,thin
162,75,fat
199,76,normal
152,47,normal
160,54,normal
167,56,normal
176,50,thin
191,52,thin
195,78,normal
151,55,normal
152,57,normal
184,49,thin
182,67,normal
191,66,thin
150,40,thin
161,64,normal
159,70,fat
155,58,normal
178,48,thin
158,57,normal
164,74,fat
178,66,normal
152,41,thin
173,77,fat
152,43,normal
159,71,fat
188,70,normal
187,70,normal
182,59,thin
165,60,normal
192,73,normal
154,79,fat
177,49,thin
179,41,thin
194,42,thin
180,40,thin
180,60,normal
181,56,thin
163,75,fat
189,41,thin
166,79,fat
195,68,thin
152,76,fat
194,65,thin
164,60,normal
189,76,normal
160,51,normal
180,70,normal
160,54,normal
176,75,normal
166,50,thin
168,60,normal
191,68,normal
160,68,fat
165,71,fat
193,73,normal
188,62,thin
190,47,thin
187,57,thin
198,73,normal
157,51,normal
181,41,thin
177,45,thin
169,65,normal
152,58,fat
176,63,normal
178,64,normal
182,64,normal
190,63,thin
198,75,normal
182,42,thin
154,42,thin
154,57,normal
159,61,normal
168,51,thin
197,55,thin
190,73,normal
180,56,thin
165,41,thin
163,55,normal
195,44,thin
153,42,thin
156,50,normal
170,59,normal
170,51,thin
188,80,normal
180,47,thin
175,68,normal
172,74,fat
150,68,fat
160,41,thin
192,57,thin
184,64,normal
172,60,normal
175,42,thin
196,50,thin
165,63,normal
173,51,thin
186,56,thin
185,74,normal
165,42,thin
171,40,thin
151,71,fat
168,42,thin
153,75,fat
200,44,thin
157,77,fat
178,80,fat
165,57,normal
190,42,thin
151,63,fat
164,60,normal
167,64,normal
183,63,normal
155,78,fat
195,43,thin
154,68,fat
184,71,normal
179,78,normal
190,58,thin
196,69,thin
178,40,thin
171,45,thin
154,46,normal
158,78,fat
190,76,normal
192,57,thin
195,67,thin
194,43,thin
199,73,thin
179,68,normal
159,69,fat
164,51,normal
176,72,normal
159,68,fat
150,79,fat
155,43,thin
157,44,thin
191,56,thin
154,76,fat
150,57,fat
153,66,fat
189,76,normal
179,67,normal
167,74,fat
150,65,fat
184,76,normal
183,64,normal
165,65,normal
183,78,normal
199,48,thin
153,76,fat
180,60,normal
154,49,normal
165,47,thin
164,41,thin
175,75,normal
168,79,fat
183,51,thin
196,70,thin
182,67,normal
170,58,normal
176,63,normal
192,78,normal
151,71,fat
172,56,normal
176,68,normal
152,78,fat
153,72,fat
175,64,normal
178,56,thin
165,67,normal
194,55,thin
167,56,normal
195,66,thin
180,44,thin
161,44,thin
158,70,fat
193,57,thin
163,57,normal
159,67,fat
172,61,normal
187,72,normal
183,44,thin
192,63,thin
198,53,thin
168,47,thin
153,46,normal
184,46,thin
181,54,thin
173,61,normal
168,61,normal
177,62,normal
187,74,normal
178,78,normal
198,67,thin
185,46,thin
153,59,fat
167,61,normal
156,58,normal
187,52,thin
185,48,thin
164,71,fat
188,68,normal
186,57,thin
151,49,normal
186,64,thin
153,66,fat
200,76,normal
167,76,fat
181,59,thin
181,55,thin
166,59,normal
163,40,thin
182,43,thin
160,46,thin
174,71,normal
168,73,fat
175,62,normal
182,44,thin
162,70,fat
184,64,normal
164,57,normal
166,51,normal
164,62,normal
180,66,normal
177,70,normal
183,66,normal
195,78,normal
191,74,normal
192,67,thin
154,51,normal
161,69,fat
187,64,thin
154,62,fat
170,73,fat
168,46,thin
169,44,thin
176,44,thin
153,65,fat
168,61,normal
160,79,fat
199,63,thin
152,58,fat
161,63,normal
172,46,thin
192,42,thin
172,48,thin
186,42,thin
163,54,normal
150,77,fat
180,49,thin
198,43,thin
184,44,thin
160,63,normal
184,60,thin
182,63,normal
158,75,fat
158,54,normal
191,54,thin
152,66,fat
195,73,normal
162,58,normal
178,51,thin
169,58,normal
180,68,normal
195,53,thin
177,72,normal
167,64,normal
157,64,fat
161,67,fat
151,60,fat
188,50,thin
188,72,normal
173,48,thin
179,48,thin
169,43,thin
150,61,fat
171,66,normal
161,54,normal
192,72,normal
197,44,thin
189,63,thin
152,57,normal
168,57,normal
192,77,normal
160,58,normal
157,76,fat
171,69,normal
153,54,normal
186,73,normal
157,78,fat
152,52,normal
154,54,normal
170,41,thin
150,75,fat
197,48,thin
197,52,thin
184,80,normal
182,60,thin
188,55,thin
170,68,normal
159,78,fat
167,60,normal
191,68,normal
165,67,normal
173,60,normal
154,61,fat
190,77,normal
190,72,normal
171,57,normal
158,78,fat
155,74,fat
178,72,normal
166,59,normal
186,48,thin
195,70,thin
183,69,normal
150,77,fat
195,49,thin
181,64,normal
178,60,normal
195,50,thin
174,74,normal
164,69,fat
166,55,normal
186,65,normal
187,74,normal
190,41,thin
193,64,thin
175,75,normal
190,52,thin
193,69,normal
176,44,thin
197,43,thin
173,52,thin
160,50,normal
183,65,normal
164,69,fat
191,71,normal
175,66,normal
193,40,thin
191,77,normal
182,77,normal
160,55,normal
180,54,thin
169,55,normal
171,79,fat
171,41,thin
194,78,normal
162,41,thin
171,65,normal
171,72,normal
194,50,thin
170,61,normal
155,72,fat
167,80,fat
187,80,normal
170,50,thin
185,67,normal
185,71,normal
177,56,thin
182,58,thin
181,48,thin
175,66,normal
180,78,normal
185,74,normal
196,75,normal
166,64,normal
200,49,thin
177,61,normal
170,74,fat
154,53,normal
152,77,fat
189,78,normal
197,63,thin
200,61,thin
188,40,thin
173,48,thin
198,71,thin
194,56,thin
196,52,thin
183,51,thin
159,76,fat
167,58,normal
197,48,thin
165,73,fat
153,56,normal
159,73,fat
196,73,normal
190,73,normal
198,49,thin
158,68,fat
187,75,normal
199,42,thin
181,46,thin
179,65,normal
181,56,thin
179,48,thin
193,57,thin
189,58,thin
167,42,thin
153,75,fat
156,75,fat
193,75,normal
194,56,thin
156,48,normal
185,68,normal
185,47,thin
188,74,normal
184,48,thin
174,77,fat
178,48,thin
180,56,thin
167,62,normal
161,71,fat
161,46,thin
150,46,normal
189,41,thin
189,59,thin
163,54,normal
154,71,fat
191,76,normal
185,80,normal
178,52,thin
184,56,thin
165,69,fat
195,55,thin
161,76,fat
200,80,normal
158,52,normal
200,74,normal
191,74,normal
157,56,normal
168,79,fat
176,54,thin
174,52,thin
175,57,normal
196,71,thin
195,77,normal
183,51,thin
150,80,fat
195,69,thin
178,46,thin
190,76,normal
166,60,normal
191,51,thin
181,55,thin
175,50,thin
158,54,normal
196,76,normal
174,54,thin
199,43,thin
159,53,normal
171,76,fat
159,54,normal
188,44,thin
187,53,thin
185,73,normal
167,46,thin
152,44,normal
170,53,thin
164,57,normal
176,80,fat
172,74,fat
156,73,fat
165,79,fat
186,73,normal
154,63,fat
198,70,thin
158,53,normal
158,61,normal
155,72,fat
168,68,normal
184,55,thin
177,45,thin
155,40,thin
196,69,thin
152,67,fat
151,67,fat
200,74,normal
162,80,fat
194,80,normal
193,46,thin
165,49,thin
152,71,fat
150,60,fat
176,79,fat
187,77,normal
173,53,thin
157,47,normal
191,60,thin
150,49,normal
196,70,thin
176,50,thin
170,40,thin
186,47,thin
150,71,fat
154,42,thin
153,45,normal
199,47,thin
188,72,normal
151,58,fat
157,64,fat
162,66,fat
188,61,thin
178,69,normal
196,65,thin
151,68,fat
159,75,fat
157,74,fat
190,68,normal
170,72,normal
162,41,thin
195,76,normal
182,66,normal
187,72,normal
192,51,thin
193,77,normal
174,50,thin
152,60,fat
199,42,thin
154,40,thin
183,53,thin
181,53,thin
191,58,thin
172,61,normal
171,79,fat
177,68,normal
154,66,fat
186,64,thin
168,63,normal
168,55,normal
198,69,thin
165,47,thin
196,63,thin
164,51,normal
155,52,normal
169,64,normal
159,76,fat
168,57,normal
167,49,thin
173,60,normal
192,55,thin
152,79,fat
176,45,thin
185,68,normal
169,79,fat
178,44,thin
192,54,thin
189,73,normal
155,58,normal
178,42,thin
172,79,fat
178,66,normal
185,77,normal
153,69,fat
169,50,thin
177,72,normal
193,48,thin
161,79,fat
198,52,thin
186,56,thin
165,73,fat
193,74,normal
174,62,normal
191,49,thin
166,40,thin
177,56,thin
198,48,thin
191,80,normal
156,74,fat
168,78,fat
155,40,thin
199,62,thin
173,59,normal
156,58,normal
155,43,thin
181,62,normal
161,75,fat
184,80,normal
170,68,normal
174,58,normal
166,73,fat
190,52,thin
166,43,thin
